text,label
Request to be considered for graduation and issuance of eligibility clearance.,APPLICATION_GRADUATION_CANDIDACY
Application for candidacy requesting confirmation of degree completion status.,APPLICATION_GRADUATION_CANDIDACY
Petition for graduation eligibility certification for current conferral cycle.,APPLICATION_GRADUATION_CANDIDACY
Graduation candidacy request filed for record verification and clearance review.,APPLICATION_GRADUATION_CANDIDACY
Candidate applies for degree conferral during ongoing academic term.,APPLICATION_GRADUATION_CANDIDACY
Application to process candidacy for graduation and official confirmation.,APPLICATION_GRADUATION_CANDIDACY
Graduation request form filed to secure candidacy status this term.,APPLICATION_GRADUATION_CANDIDACY
Petition for inclusion in commencement list upon verification of completion.,APPLICATION_GRADUATION_CANDIDACY
Application to be evaluated for degree conferment in the current academic cycle.,APPLICATION_GRADUATION_CANDIDACY
Formal petition to register as a graduation candidate and request final record review.,APPLICATION_GRADUATION_CANDIDACY
Submission requesting certification of completion for graduation processing.,APPLICATION_GRADUATION_CANDIDACY
Request to initiate the graduation eligibility audit for the present term.,APPLICATION_GRADUATION_CANDIDACY
Application for placement on the provisional graduation roster pending verification.,APPLICATION_GRADUATION_CANDIDACY
Candidate filing to request administrative clearance for degree award consideration.,APPLICATION_GRADUATION_CANDIDACY
Formal request to the registrar for assessment of graduation eligibility.,APPLICATION_GRADUATION_CANDIDACY
Application to declare intent to graduate and request final requirements check.,APPLICATION_GRADUATION_CANDIDACY
Petition to be reviewed for conferral of degree for the current conferral period.,APPLICATION_GRADUATION_CANDIDACY
Submission to request confirmation of academic completion for graduation.,APPLICATION_GRADUATION_CANDIDACY
Application to begin the degree conferment workflow and clearance procedures.,APPLICATION_GRADUATION_CANDIDACY
Request for official determination of graduation candidacy and outstanding obligations.,APPLICATION_GRADUATION_CANDIDACY
Formal candidacy declaration requesting transcript review for graduation.,APPLICATION_GRADUATION_CANDIDACY
Application to be assessed for graduation and listed for commencement consideration.,APPLICATION_GRADUATION_CANDIDACY
Petition seeking verification of credits and clearance for degree award.,APPLICATION_GRADUATION_CANDIDACY
Submission requesting final audit of academic record for graduation eligibility.,APPLICATION_GRADUATION_CANDIDACY
Application to request inclusion in the upcoming graduation candidate list.,APPLICATION_GRADUATION_CANDIDACY
Formal filing to request evaluation of degree requirements for this term.,APPLICATION_GRADUATION_CANDIDACY
Candidate request to confirm readiness for degree conferral pending final checks.,APPLICATION_GRADUATION_CANDIDACY
Application to request diploma processing and confirmation of eligibility.,APPLICATION_GRADUATION_CANDIDACY
Petition for graduation candidacy requesting notice of any outstanding requirements.,APPLICATION_GRADUATION_CANDIDACY
Submission to declare graduation intent and request final clearance.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation candidacy to commence the certification process.,APPLICATION_GRADUATION_CANDIDACY
Request for degree eligibility review and administrative approval.,APPLICATION_GRADUATION_CANDIDACY
Formal application to verify completion of program requirements for graduation.,APPLICATION_GRADUATION_CANDIDACY
Candidate submission requesting validation of academic standing for degree award.,APPLICATION_GRADUATION_CANDIDACY
Application to initiate final transcript reconciliation for graduation processing.,APPLICATION_GRADUATION_CANDIDACY
Petition seeking formal confirmation of degree candidacy status.,APPLICATION_GRADUATION_CANDIDACY
Request to the academic office for verification of graduation qualifications.,APPLICATION_GRADUATION_CANDIDACY
Application for entry onto the certified graduation list subject to audit.,APPLICATION_GRADUATION_CANDIDACY
Formal submission to request evaluation of residency and credit requirements for graduation.,APPLICATION_GRADUATION_CANDIDACY
Candidate filing to request issuance of clearance for degree conferral procedures.,APPLICATION_GRADUATION_CANDIDACY
Application to request confirmation of completion for diploma issuance.,APPLICATION_GRADUATION_CANDIDACY
Petition to be reviewed for graduation candidacy and commencement participation.,APPLICATION_GRADUATION_CANDIDACY
Submission requesting formal review of academic records ahead of conferment.,APPLICATION_GRADUATION_CANDIDACY
Application requesting formal audit of program completion for graduation eligibility.,APPLICATION_GRADUATION_CANDIDACY
Request to register as a candidate for degree conferral and related clearances.,APPLICATION_GRADUATION_CANDIDACY
Formal petition to the registrar requesting graduation candidacy assessment.,APPLICATION_GRADUATION_CANDIDACY
Application to request degree conferral consideration under institutional procedures.,APPLICATION_GRADUATION_CANDIDACY
Request to submit final requirements for graduation candidacy review.,APPLICATION_GRADUATION_CANDIDACY
Candidate application asking for confirmation of readiness to graduate.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation to begin processing of diploma and final certification.,APPLICATION_GRADUATION_CANDIDACY
Petition requesting placement on the tentative graduation roster pending clearance.,APPLICATION_GRADUATION_CANDIDACY
Submission to request official graduation eligibility determination.,APPLICATION_GRADUATION_CANDIDACY
Formal application for inclusion in graduation proceedings and record verification.,APPLICATION_GRADUATION_CANDIDACY
Candidate filing to request a final audit of credits toward degree completion.,APPLICATION_GRADUATION_CANDIDACY
Application to the academic office requesting verification for degree award.,APPLICATION_GRADUATION_CANDIDACY
Request to initiate diploma preparation pending confirmation of requirements.,APPLICATION_GRADUATION_CANDIDACY
Petition to declare intent to graduate and request administrative review.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation candidacy requesting notification of clearance outcomes.,APPLICATION_GRADUATION_CANDIDACY
Submission to request final determination of academic completion for conferment.,APPLICATION_GRADUATION_CANDIDACY
Formal filing to request evaluation for degree conferral and honors consideration.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation requesting verification of degree audit results.,APPLICATION_GRADUATION_CANDIDACY
Candidate request to have academic record reviewed for graduation eligibility.,APPLICATION_GRADUATION_CANDIDACY
Application to confirm eligibility for degree award and commencement listing.,APPLICATION_GRADUATION_CANDIDACY
Petition requesting confirmation of completion status and award clearance.,APPLICATION_GRADUATION_CANDIDACY
Submission to request issuance of graduation clearance and diploma processing.,APPLICATION_GRADUATION_CANDIDACY
Application for placement on the official degree candidate list following audit.,APPLICATION_GRADUATION_CANDIDACY
Request to the registrar for evaluation of final academic requirements for graduation.,APPLICATION_GRADUATION_CANDIDACY
Formal petition to initiate the final certification process for degree conferment.,APPLICATION_GRADUATION_CANDIDACY
Application requesting assessment for graduation candidacy and procedural clearances.,APPLICATION_GRADUATION_CANDIDACY
Application to be considered for inclusion in the graduation list for this semester.,APPLICATION_GRADUATION_CANDIDACY
Request for final evaluation of program completion for graduation candidacy.,APPLICATION_GRADUATION_CANDIDACY
Petition to process candidacy for degree conferment subject to requirements.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation eligibility check and commencement participation.,APPLICATION_GRADUATION_CANDIDACY
Request for academic audit in preparation for graduation.,APPLICATION_GRADUATION_CANDIDACY
Formal petition to declare candidacy for graduation for the current academic year.,APPLICATION_GRADUATION_CANDIDACY
Submission for review of academic standing for graduation purposes.,APPLICATION_GRADUATION_CANDIDACY
Request to validate program requirements for inclusion in graduation roster.,APPLICATION_GRADUATION_CANDIDACY
Application for clearance and recognition as a graduation candidate.,APPLICATION_GRADUATION_CANDIDACY
Petition to confirm candidacy for graduation and degree award approval.,APPLICATION_GRADUATION_CANDIDACY
Submission of intent to graduate and request for clearance processing.,APPLICATION_GRADUATION_CANDIDACY
Application to be evaluated for program completion and graduation candidacy.,APPLICATION_GRADUATION_CANDIDACY
Request to be certified as a qualified candidate for graduation.,APPLICATION_GRADUATION_CANDIDACY
Application for review of final academic records for degree conferment.,APPLICATION_GRADUATION_CANDIDACY
Petition to initiate clearance procedures for graduation consideration.,APPLICATION_GRADUATION_CANDIDACY
Application to be placed on the official graduation candidate list.,APPLICATION_GRADUATION_CANDIDACY
Request for certification of degree completion for graduation purposes.,APPLICATION_GRADUATION_CANDIDACY
Application to confirm eligibility for diploma issuance and graduation.,APPLICATION_GRADUATION_CANDIDACY
Petition to assess remaining requirements for graduation approval.,APPLICATION_GRADUATION_CANDIDACY
Submission requesting candidacy validation for participation in commencement.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation candidacy and academic records verification.,APPLICATION_GRADUATION_CANDIDACY
Request for assessment of degree requirements to qualify for graduation.,APPLICATION_GRADUATION_CANDIDACY
Petition to complete final clearance for graduation candidacy.,APPLICATION_GRADUATION_CANDIDACY
Application to certify fulfillment of program requirements for graduation.,APPLICATION_GRADUATION_CANDIDACY
Request for evaluation of graduation qualifications and candidacy approval.,APPLICATION_GRADUATION_CANDIDACY
Formal application for inclusion in the upcoming commencement program.,APPLICATION_GRADUATION_CANDIDACY
Petition to confirm readiness for graduation and degree conferment.,APPLICATION_GRADUATION_CANDIDACY
Application to process academic audit for graduation certification.,APPLICATION_GRADUATION_CANDIDACY
Request for official recognition as a candidate for degree conferment.,APPLICATION_GRADUATION_CANDIDACY
Application for graduation clearance and eligibility verification.,APPLICATION_GRADUATION_CANDIDACY
Petition to register intent for graduation candidacy assessment.,APPLICATION_GRADUATION_CANDIDACY
Request for final clearance approval in preparation for graduation.,APPLICATION_GRADUATION_CANDIDACY
